id	text	title
1545	【出处：三立新闻网】副总统陈建仁，稍早在脸书发表他不竞选连任的公开信，内容揭露他自己已向蔡英文总统表达，“我的阶段性任务希望明年告一段落。这是我能为她，为台湾所做出的最好决定。”并强调蔡总统在走向下一任的路程上，应该要有更大的空间，来促成内最大的团结。他也喊话，希望民进党能推出最强的组合，来延续民进党的执政，并确保台湾的主权生存，还要持续社会经济的转型工程。以下是陈建仁副总统的公开信：我不是民进党员，但是我很关心这个党，因为她是守护台湾主权和民主自由的关键力量。这一封信，是写给民进党和她的支持者的。从答应担任蔡总统的竞选搭档起，我加入这个团队已经快四年了。我很荣幸和大家一起分享重返执政的荣耀，也共同承担改革的使命。一路走来，2016的选战固然辛苦，但是执政的道路更加艰难，因为选择了改革，一切反弹都是必须付出的代价。蔡总统很勇敢。聪明的人会说，不要做会得罪人的事，或是第二任再做，但是她还是在自己政治能量最强的时候，把改革付诸行动。蔡总统的改革，不论是年金改革、转型正义、能源转型、产业创新，都是有远见的社会经济工程。以年金改革为例，在未来的50年，将	阶段性任务告一段落 陈建仁2020不再当蔡英文搭档
1546	蔡英文结束“海洋民主之之旅”，28日晚上回到台湾，前行政院长赖清德今天就迫不急待开始大动作进行2020初选活动，上午到台北市南港展览馆参观智慧城市展，而且从今天开始一连三天有新书宣传活动，分别在台北、台南、新北市举行。蔡英文则是早上就安排2场活动，分别到忠烈祠致祭先祖与殉职人员、出席台湾金融联合都市更新服务公司揭牌暨成果展。蔡英文从21日至28日进行海洋民主之旅，以8天7夜的时间访问台湾邦交国帕劳、诺鲁、马绍尔，并过境夏威夷。昨天晚上8点20分才返台，今天即马不停蹄的出席活动。上午10点至忠烈祠主持中华民国108年向先祖暨忠烈殉职人员致祭，10点30分则出席台湾金融联合都市更新服务股份有限公司揭牌暨成果展赖清德之前说，在蔡英文出访期间，他没有公开行程。赖清德遵守承诺，此段时间都只在脸书发文与接受媒体访问，并先披露其新书《用行动带来希望》与蔡英文交手的秘辛。与蔡英文初选开打的第一天，赖清德今天有二场活动，29日上午10点到台北市南港展览馆参观智慧城市展，下午举办新书发表会。赖清德的《用行动带来希望》新书发表会首场于今天下午2时30分在台北诚品信义店举行	民进党总统初选开打 赖清德与蔡英文攻防
1547	继征召、征召领表后，中国国民党主席吴敦义27日再抛出“特邀”高雄市长韩国瑜加入党内2020初选方案。争取2020党提名的前主席朱立伦28日对此重申，党如果要征召就大大方方征召，韩国瑜28日回台，希望吴敦义尽快跟韩见面表达主席与中央的意见，还有党员大家的期待，如果韩愿意接受征召，整件事情就很单纯，大大方方征召，全党团结一致打赢选战。朱立伦28日上午参观吉卜力动画手稿展，接受媒体联访时做出以上表述。媒体询问立法院前院长王金平将于4月初要跟韩国瑜会面，朱立伦有没有计划见韩国瑜，朱反问，他不是两周前才跟韩见面吗？他希望大家可以多见面多聊聊，全党团结一致，大家期待的是2020年国民党胜选、台湾赢、中华民国赢。朱立伦接着提到，大家看到蔡英文与前阁揆赖清德之争，原来原因是赖清德认为蔡英文承诺的台独与特赦陈水扁没有做到，这让民众看清楚原来民进党有这么多交易与政治阴谋和骗局。媒体询问吴敦义在接受专访时说，党主席有时候要间接式的重听，是否要呼吁吴戴个助听器？朱立伦说，全党最重要是团结一致，为什么他说大大方方征召，让事情单纯化，因为初选下去总是要纷争两三个月，民众也不想看	吴敦义“特邀”韩国瑜初选 朱立伦：要征召就大大方方征召
1548	民进党27日下午举行中执会，通过2020党内初选延后案，登记参选人包括蔡英文及前行政院长赖清德，初选协调作业延后到4月12日，4月13日或14日举办初选政见发表会一至两场，4月15日至17日初选民意调查，并在4月24日由中执会公告2020初选提名名单。民进党发言人李晏榕指出，中执会为了在协调前了解协调情况，也决议在4月10日再次召开中执会。另外，中执会也同意五人协调小组在12日协调截止前，可以先行同意协调退选的名单，如果有其中一人退选，中执会也授权协调小组停办政见发表会及民意调查，后续再请中执会追认。民进党五人协调小组在3月23日已召开第一次会，五人小组成员包括：党主席卓荣泰、总统府秘书长陈菊、行政院长苏贞昌、桃园市长郑文灿、立法院党团总召柯建铭等人。民进党27日下午举行中执会，预计将通过党内初选时间展延一周方案，但却传出英系立委陈明文欲另提案展延初选时间，以替蔡英文争取冲刺民调的时间。陈明文在中执会前受访时澄清，今天也没有这样的提案，他完全不知道这件事，对于这样的传闻，他感到很错愕、莫名其妙，五人协调小组决定配合蔡英文拼外交时间延后一周，基本上我们会支持。	民进党初选期程延一周 授权协调小组“退选同意权”
1549	前行政院长赖清德挑战蔡英文连任之路，引发外界忧心若是初选由赖胜出，蔡英文恐成跛脚总统。对此，赖清德27日在脸书发文表示，若有幸赢得初选，身为参选人，必然尊重总统及行政院职权，不能也不会涉入其中。赖清德还以1968年美国詹森总统为例，他指出，詹森并没有竞选连任，亦无宪政空窗期的问题。他呼吁各界要对台湾民主制度有信心，更要对台湾人民有信心，因为初选是诚实的面对政党困境，透过机制开诚布公阐述理念，让人民看见希望，如何带领人民迈向更好的未来，才是最重要的事。赖清德脸书全文如下：【相信民主　建立典范】近来，有人抛出宪政空窗期的问题，其实若认真思考就会知道，大家多虑了。台湾民选首长，包括总统、县市长及乡镇市长，法律规定连选得连任一次，即便连任，都会经历卸任前的一年时间，这不是特殊时期，而是常态。若我有幸赢得初选，仅为总统参选人，必然尊重总统及行政院职权，不能也不会涉入其中，在此同时，抛开选举，执政团队更能心无旁骛，放手施展，稳健推动政务，做得更好。1968年美国詹森总统，没有竞选连任，亦无宪政空窗期的问题。总统受任期制保障，拥有完整的宪政权力，台湾既	蔡英文若初选落败恐跛脚？ 赖清德：大家多虑了
1550	【出处：三立新闻网】吴敦义和朱立伦之间火药味越来越浓，朱立伦呛吴敦义如果要征召韩国瑜领表参与初选“不必了吧”，而吴敦义也反呛国民党采取“特邀”、“恳邀”方式邀请来参加初选，完全在公平立场上，“这是最没有争议的事”。吴敦义接受风传媒专访时指出，基于胜选考量，若有人不方便主动领表登参与初选，国民党采取“特邀”、“恳邀”方式邀请这个人来参加初选，是最没有争议的事。吴敦义还意有所指“初选并经过全代会决议再换人，才是对不起朱立伦和王金平”，搬出朱立伦的换柱事件反将一军。吴敦义强调“我已经选择他们最没有理由反弹的东西”，因此未与朱立伦、王金平等有意角逐者进行商量。吴敦义重申“政党是以获胜为唯一目标，打选战是一定要赢”，但若被征召的当事人没意愿？吴敦义说“征召当然可以不被征召，邀请也可以不被邀请，每个人的情境不一样，总是留一点弹性，让这个人在所处情境下参与初选机制”，是否有可能征召自己参选？吴敦义驳斥“我怎么会自我征召”，他要参选就会去登记，参与公平竞赛。【图片为资料照】	基于胜选考量 吴敦义：征召式初选最没争议
1551	国民党总统提名争议不断，国民党针对近日总统初选制度持续延烧各方说法，感谢各方建议，并强调主席吴敦义面对总统初选所出之决策，皆会以2020国民党重返执政为主要目标，以立法委员过半、总统胜选方向全力以赴。有媒体报道，吴敦义将拱韩国瑜加入党内初选，等韩国瑜从大陆访问回来，就会派人沟通，但一切仍取决于韩国瑜的态度，全代会确定人选提名的时程则订在7月28日；报道也提及，有党内人士指出，韩国瑜的妻子李佳芬，在补选高雄市长的提名中，也可接棒上场。 国民党透过新闻稿表示，目前党内基调并无变动，面对征召韩的任何声音，仍是保留万分之一的可能性。主席尊重外界拱韩音量，也尊重党内不同的支持声，并无外界不具名者所传之力拱特定人物一说。国民党指出，目前党内总统初选时程仍会依照既定规划进行。依过去总统提名惯例，四月上旬将总统提名作业要点及时程送中常会审议通过，四月中旬公告，四月底受理领表并进行党员连署，五月登记，六月完成党员投票和民调，七月送全国代表大会通过完成提名。对于以“国民党人士”、“内情人士”等不具名的发言，党中央将不再另做回应。【图片为资料照，来源：中评社】	2020总统提名内哄 国民党：吴敦义未力拱特定人选
1552	中国国民党高雄市长韩国瑜访港澳、大陆的新闻超强劲，被视为2020大选热门人选的无党籍台北市长柯文哲，26日接受媒体访问时首度坦言差不多被边缘化了；至于该怎办？柯文哲则回应“深呼吸，放轻松”。柯文哲今天上午出席“2019智慧城市开幕暨颁奖典礼”，会后被媒体询问，是否认为自己最近有被边缘化？因为蓝绿2020大选初选持续升温，对此，柯文哲笑着坦承“差不多被边缘化了”。另外，媒体也问最新的民调显示，柯文哲的总统支持度剩8.6%，他则一贯回应“看看就好”。针对柯文哲妻子陈佩琪25日在脸书发文，表示若有人问她“柯文哲是否要选总统”，陈佩琪会回答要柯文哲多念点书。对此，柯文哲回应，他当台北市长以后读书时间越来越少！以前当台大医院教授时，每天要念5个小时的书，现在一天不到50分钟。至于是否有跟陈佩琪谈过选总统的事，柯文哲也指出陈佩琪不会管他做什么事，通常会默默支持。柯文哲受访时透露，已经送邀请函给上海，对方答应4月会来台讨论双城论坛。通常双城论坛每年办一次，去年是因为选举拖到选后（12月）才办，若恢复正常的话，通常会在6至8月举办。媒体追问，韩国瑜此行与国台办主	总统大选升温 柯文哲自认“被边缘化”
1553	中国国民党高雄市长韩国瑜访港澳与大陆拼经济，成果丰硕。表态参选2020的前国民党主席朱立伦25日晚在脸书宣示，若他当总统，要实现两岸领导人金门会谈，在八二三纪念日邀请大陆领导人习近平到金门会谈，共同发表永久和平宣言，稳定两岸关系。朱也向民进党呛声，他不怕抹黑、抹红，尽管放马过来。朱立伦25日晚透过脸书的“我当总统系列直播，诉说他的主张及国政看法，颇有与韩国瑜较劲意味。但朱立伦在直播中并未提到九二共识等更具体的两岸论述。朱立伦说，马英九和习近平的会面，让两岸在分立对抗几十年后，由对抗转向和平，但蔡英文上台后3年半过去，两岸关系急遽冰冻，甚至是往后倒退，九合一大选本来给民进党一个检讨机会，但民进党却打反中牌、对抗牌，希望透过让两岸关系更严峻来创造政治利益，让他感到非常遗憾。朱立伦指出，“民富国强”才能让台湾发展，经济发展是靠两岸关系的和平。八二三是两岸在金门炮战的纪念日，过去八二三常有纪念活动，他当总统后，会在八二三纪念日直接邀请习近平到金门面对面会谈，发表永久和平宣言。朱立伦说，两岸和平到了关键时刻，台湾必须在两岸关系上大步向前行，只有两岸领导人面对面	若当选总统 朱立伦：邀习近平金门发表和平宣言
1554	【出处：三立新闻网】高雄市长韩国瑜将和中国国台办主任刘结一会面，在港澳期间还两度密会两地中联办主任引发争议，正角逐2020年国民党总统提名的朱立伦不以为然，直指外界“太大惊小怪了吧”，而面对国民党内2020总统提名争议，朱立伦强调如果党中央要征召韩国瑜的话就明确表态。朱立伦接受媒体直播专访，直指外界将韩国瑜冠上“卖台”标签，朱立伦反呛大惊小怪，还强调去中国访问本来就会见很多中国官员，朱立伦表示“韩国瑜去深圳有见中国官员，为何去香港不能见”，“中联办跟国台办层级差很多”，朱立伦还自称“我去中国还都见过习大大（中国国家主席习近平）”，为韩国瑜抱屈。但面对国民党主席吴敦义拟征召韩国瑜参选2020，朱立伦重申该征召就赶快征召，该初选就赶快初选，呼吁党中央尽快决定，朱立伦指出，过去的错误不要再犯，“2015年的换柱事件，他唯一对不起的就是前国民党主席洪秀柱，希望不要再发生这样的事”，“如果征召韩国瑜就征召了，就宣布征召就好了，不就是征召吗”，言谈间仍嗅得出朱立伦不满情绪。距离2020总统大选只剩8个多月，蓝绿两党磨刀霍霍，仅管至今国民党连提名机制都还没有个谱，但不	国民党想征召韩国瑜 朱立伦、王金平不满
1555	民进党总统初选已经成局，根据亲绿的财团法人台湾民意基金会今天发布的民调，如果明天投票，26%支持蔡英文，55.1%支持赖清德，15.3%尚难决定，3.6%不知道、拒答。台湾选民支持赖清德的人将比支持蔡英文的人多出29.1个百分点，呈现一面倒的状况。此外，在前行政院长赖清德、中国国民党籍高雄市长韩国瑜、无党籍台北市长柯文哲三人竞争的状态下，36.5%支持赖清德，29.9%支持韩国瑜，26%支持柯文哲。每月都发布民调的台湾民意基金会董事长为游盈隆。游曾任民进党部副秘书长、凯达格兰学校副校长，在陈水扁执政时曾任陆委会副主委，并兼任海基会副董事长兼秘书长。财团法人台湾民意基金会今天早上在台大校友会馆召开2020台湾总统大选初探（二）民调发表会。民调显示，2020大选，在前行政院长赖清德、中国国民党籍高雄市长韩国瑜、无党籍台北市长柯文哲三人竞争的状态下，36.5%支持赖清德，29.9%支持韩国瑜，26%支持柯文哲，5.5%尚难决定，2.2%不知道、拒答。若国民党改由前主席朱立伦出征，则三人的支持度分别为，38%支持赖清德，30.3%支持柯文哲，22%支持朱立伦，6	台湾民意基金会民调：赖清德大赢蔡英文近30％
1556	陈淞山／评论赖清德的突袭参选，就意味着民进党的总统初选“协调”机制不会改变或动摇赖清德的坚定意志，更不会有“蔡赖配”的假团结结果产生，纵使因为蔡英文总统的出国访问拼外交而延后一周进行总统初选，蔡、赖的总统初选决战还是终将摊牌决定。只是，蔡英文与赖清德能够竞争的主轴到底会是什么？是两岸政策的路线或是赦扁议题？是执政失败的究责归属还是如何能赢的策略操作？抑或是打败韩国瑜及柯文哲的“战略”、“战术”与“战法”的政治操作比较呢？这几天柯文哲、蔡英文与韩国瑜的竞相出访，蔡英文总统的新闻版面最少，韩国瑜的新闻热度最高，而柯文哲则在美国拜访了国安会与国务院之后，提出了“亲美友中”是台湾生存的最佳策略说法，他认为，在中美台三角之中，台湾拥有“中国硬件、美国软件”，与中国同文同种，但价值观上跟美国相近，位置尴尬，而台湾应持谨慎态度，反对利用美中冲突，操纵外交杠杆谋党争之利，因此，台湾自己要小心，美中对抗是一个局面，台湾应该想想自己如何存活，而不是想如何以小搏大，人民福祉应是最优先考虑，如果把美中对抗当作政党轮替的杠杆，对台湾人民不利。显然，柯文哲的说法就是在批评民进党“亲	蔡、赖初选决战的关键因素—谁能打赢韩国瑜与柯文哲？
1557	中国国民党主席吴敦义提出征召高雄市长韩国瑜领表参与2020初选方案，引发争取提名的前主席朱立伦不满。朱立伦24日表示，党所谓的征召有明确规定，要征召就大大方方征召，没有所谓征召式的初选或初选式的征召，民众也听不懂。 针对朱立伦的反弹，吴敦义受访则说，他已经考量再三，这是最公平无私的做法，更举例2015年换柱事件，以前也没那样的制度。 王金平在其他场合也表示应该顾虑外界观感。 吴敦义随后受访则回说，他已经考量再三，各种征召都会有不公平，只有让韩国瑜被动式来领表，因为韩国瑜刚当选市长，如果党不征召，韩怎么好意思登记，登记以后，就参加初选机制，完全公平，“这是最公平无私的做法”。 朱立伦稍后还在脸书，以谈打棒球暗讽吴敦义表示，任何一场球赛，最重要的是团队默契跟最好的团队合作，如果总教练没办法有效凝聚团队成员，战术不清楚或手势模糊总让大家难以理解，球员们就会很辛苦，表现更会失常，一场本来会赢的比赛，很可能就输了。如何将感动延续，打一场漂亮好球，不仅得仰赖在场上拼搏的球员，更考验著总教练的智慧与胸襟。  朱之伦24日到场为职棒30开幕战加油，表示他有很深的	“征召式初选”惹议 吴敦义与朱立伦驳火
1558	民进党总统初选5人协调小组23日首次开会并达初步共识，配合蔡英文出访，总统初选时程延后一周，民调最快4月17日可知道结果，最晚4月24日中执会确认2020总统候选人。 中央社报道，登记党内总统初选的前行政院长赖清德23日表示，因赖清德出访一周，尊重党中央延期一周的规划；至于寻求连任的蔡英文，总统府发言人张惇涵受访则说，出访团在晚间行程中，基于外交礼仪，尚不方便联系。 赖清德、蔡英文登记参选民进党总统初选，民进党由总统府秘书长陈菊、行政院长苏贞昌、立法院党团总召柯建铭、民进党主席卓荣泰、桃园市长郑文灿组成5人协调小组，今天召开首次会议，除了郑文灿因公务缺席，其他人都到场，今天会议进行近2个小时。 民进党秘书长罗文嘉会后转述，蔡英文目前因公出访在外，无法直接进行协调，考虑到此状况，希望不要影响到双方权益，协调小组希望征求2位参选人同意，让协调能够实质运作，最后正式公告总统提名候选人的时间考虑展延最长一周，这是协调小组因为协调作业需求的共识，仍要经过3月27日的中执会同意。 罗文嘉进一步指出，原本表定初选时程是在4月17日中执会正式公告确认民进党提名的总统	民进党总统初选时程延期 最快4月17日确定人选
1559	单厚之／评论国民党的初选应该会提前结束了。更精确的讲，国民党最后会不会真的有总统初选，都值得怀疑。国民党组发会日前建议，以“协调”征得朱立伦、王金平同意，将韩国瑜纳入初选机制。朱立伦昨天反问“有这招吗？”并呼吁党中央“要征召就大大方方征召”。王金平则说，党内的初选办法一变再变，让人“无法适应”。朱、王的回应都有掩盖不住的火气，一是不满党中央的一再操作，二是对初选仍抱持一丝希望。两人的共同期望是，党中央不敢横柴入灶，在有人登记的情况下强行征召；即便最终制度仍可能卡不住韩，但自己也没有道理主动替党中央解套。1124胜选之后，国民党内的情势变化让人目不暇给。刚开始，王金平跟吴敦义站在同一阵线，试图对抗民调领先的朱立伦。吴敦义看似势不可为之后，短暂出现过朱、王相争的态势；但吴敦义不久就转而操作征召韩国瑜，朱立伦、王金平又变成同病相怜，要共同抵御韩流。吴敦义日前受访时说过，“有王牌不打岂不愚蠢”。朱、王两人不必怀疑，韩国瑜就是吴敦义手中的那张“王牌”，对党内、对党外都是。在可以预见的时间里，国民党中央会把这张牌一直打下去，今天这样讲、明天那样想，朱、王越火	朱立伦、王金平还能撑多久？
1560	投入民进党2020党内初选的前行政院长赖清德21日晚间在脸书发文强调，“我是个务实台独工作者，我的务实反应在三个方向”，包括台湾已是独立国家，不必宣布台独，台湾前途由2300万人决定；当前最重要工作是发展经济。台独立场鲜明的赖清德，投入民进党初选，受到独派相挺。赖办20日晚上表示，蔡英文出访期间将暂停活动。蔡英文21日前往民进党登记后受访表示，她很感谢赖清德有这样的想法，但不太需要，赖应多利用一些时间向社会说明参选的道理。赖清德随后在21日晚上于个人脸书发文，再抛震撼弹，重申他是个务实台独工作者。赖清德脸书全文如下：“台”湾前途由人民自己做“主”台独，台湾已独立的简称，不必用一句话，两个字就可以说清楚了，就是“台主”，“台”湾自己当家作“主”，捍卫“台”湾民“主”的意思。我是个务实台独工作者，我的务实反应在三个方向：一、台湾已经是个主权独立的国家，名字叫中华民国，与中国互不隶属，不必另外宣布台湾独立。二、台湾前途由两千三百万人民决定，任何人都不能，那怕是总统，其他任何人都不能干预。三、台湾当前最重要的工作就是发展经济、建设国家、造	赖清德谈务实台独：台湾已独立不须另外宣布
1561	【出处：三立新闻网】民进党2020年总统初选提名大战，前行政院长赖清德和总统蔡英文，免不了将上演“英赖大战”，行政院长苏贞昌今（22）日重申希望事件有所转圜，强调“只有转圜才能走到圆满结果”。苏贞昌表示“我是行政院长，做好政务是执政对人民应该有的责任，只有把执政做好成绩，才能让执政延续，民进党是有制度的政党，现在制度走到协调就好好协调，希望做出有智慧的决定，圆满的结果，我想这是支持者的期待”，苏贞昌强调“事情转圜是大多数支持者的期待，只有转圜事情圆满，才能走到圆满结果，民进党的圆满不一定是应该怎么样子，应该是两边都能接受，竞争者都能有风度，展现民进党的风度，这也是很圆满”。面对记者提问“苏贞昌是蔡英文所任命的行政院长是否支持其连任”，苏贞昌不愿表态重申“我是行政院长，好好把政务做好，也是执政对人民的责任”。面对韩国瑜直言“台独比梅毒还可怕”，外界也质疑，是否因为韩国瑜要去中国所以表态？对此，苏贞昌表示，台湾是主权独立国家，名字叫中华民国，我就是中华民国行政院长，这是几代人的努力，政府有责任维护国家主权独立，相信全民都期待，继续有自由民主的生活，所以我们有	蔡赖之争 苏贞昌：只有转圜才能最圆满
1562	对于党中央一再放话说不排除征召，还说要征得前立法院长、不分区立委王金平及前主席朱立伦的同意，将高雄市长韩国瑜强制纳入民调，是否觉得不公平？王金平指出，党内初选办法一变再变，让大家也不晓得该怎么说、怎么去适应，所以无从评论。但初选只要是公平机制选出的结果，不论人选是谁，当然大家要互相帮忙。至于党中央若征召韩国瑜，是否对高雄人不公平的问题，王金平也无从评论。 至于有媒体报道王金平考虑找无党联盟的高金素梅做为副手搭挡，他表示，“我连听都没听过、想都没想过”。王金平说，“高金素梅女士是非常优秀的委员，但是你讲的这个事情，我连听都没听过，连想都还没想过”。他表示，还没有去想副手人选的问题，副手要找什么类型，等得到提名后再说。朱立伦办公室表示，相较于民进党即将在四月中旬推出总统候选人，国民党应该尽快确立初选机制，不能再拖下去，让代表国民党的候选人能有更充裕的时间争取选民支持。王金平办公室则回应，会有相关策略，拟定后再对外说明。对于国民党中央抛出在初选正式公告前，在征得朱、王同意后，将韩国瑜纳入初选机制，朱立伦表示，目前没这样的机制，现在关心的重点，应是民	国民党抛解套方案可征召韩国瑜 王金平：一变再变无法适应
1563	赵春山／评论台湾的政治生态，像是“晴时多云偶阵雨”，总让人捉摸不定。前行政院长赖清德宣布参与2020年台湾总统选举，有人说是在台湾政坛丢下了一颗“震撼弹”，我看用“烟雾弹”来形容更加适当。因为，他在党内和在党外的竞争对手，恐怕都搞不清楚，他葫芦里究竟装的是什么药。赖清德声称，他的参选是因为民进党目前的处境艰难，可能会失去政权；这虽是千万人吾往矣的气魄，乍聼之下，令人肃然起敬；但对许多蔡英文总统的支持者来说，就像“屋漏偏逢连夜雨”，实在不敢恭维。现任总统竞选连任，遭同党参选人挑战，可说史无前例；如果挑战成功，并在大选中获胜，让蔡英文只能做一届，那更是情何以堪。果真如此，赖清德必然在台湾宪政史上，居有一席之地。赖清德登记党内初选，本来应该看成是民进党的家务事，但赖曾公开宣称他是“务实的台独工作者”；政治人物动见观瞻，影响所及，他参选的意义，就不会只是“茶壶里的风暴”。什么样的台独工作，才算是务实？这个问题恐怕只有赖清德才能回答，只听许多人说过：台独是个假议题。2005年3月，前总统陈水扁在与欧洲议会议员进行视讯会议时，曾说过一段听来倒是十分“务实”的话。阿扁	台独工作，如何“务实”？
1564	【出处：三立新闻网】总统蔡英文稍早前往民进党中央，完成总统大选党内初选登记手续后，马不停蹄前往机场展开“海洋民主之旅”出访行程，为台湾在国际社会中持续发声。稍早，蔡总统在登机前发表了谈话。小英总统表示，即将要出访大洋洲的友邦帕劳、诺鲁以及马绍尔群岛，稍晚也要过境美国夏威夷州，这趟8天7夜的“海洋民主之旅”有三个任务。第一是“国际合作”，海洋跟民主是我们跟这些友邦的共通点，农业、医疗与科技是台湾的专长，对于永续发展议题的熟悉以及对台湾参与国际组织活动的支持是友邦可以给我们的协助。第二是国际参与，我们访问帕劳跟诺鲁，他们对全球发展议题的贡献，是台湾的借镜，“我也受邀在马绍尔群岛举办的太平洋妇女领袖会议发表演说，也会跟领袖互动交流”。第三个任务，是让台湾的努力被看见，在天涯海角、遥远的地方，外交官、技术人员、医疗人员、商人，各领域打拼的台湾人，在太平洋岛国的付出，应该要让我们国人更加了解。小英总统最后表示，今年是大选年，很多人思考政局的发展，“我不只是候选人，我是总统，让政务继续推动，让台湾走在正确的道路上，持续在国家舞台上发光发热，都是身为总统要做的	启动海洋民主之旅 蔡英文宣示三任务
1565	记者陈冠颖／台北报导【三立新闻网】行政院前院长赖清德登记参与民进党总统初选后，抛下了党内的震撼弹。总统蔡英文今（21日）下午将出访南太友邦，预定3月28日才返国，今天下午1:10到民进党中央登记，正式角逐党内总统初选。蔡英文身穿招牌灰色外套，神色轻松的进入民进党中央，沿途收到热情支持者的欢呼，与鲜花。热情支持者呼喊著“唯一支持，小英选总统”，蔡英文堆满笑容。蔡英文致词时表示，她知道台湾需要他。蔡英文也重申担任总统所需的三个条件，第一个条件：台湾外部有来自中国的威胁，更应该要强化跟国际的连结，让国际理念相同的国家，跟我们共同捍卫民主价值，和区域的稳定和平。这需要熟悉国际事务，懂的跟其他国家折冲协调的人。第二个条件：台湾的内部挑战很多，过去执政者选择拖延，我们选择改革。我希望这些工作，可以持续下去不要中断，让台湾能够真正脱胎换骨。做领导人要承受很多压力，承受很多攻击，要能够不计毁誉，才能带领社会继续前进。蔡英文强调，领导者必须接受压力，带领国家往前走。第三个条件：总统不是只是明星球员，必须是一个好队长。要担起所有责任，即便是柴米油盐的担子，都要扛在身上，把全	“不顾北京反对” 蔡英文出访前登记民进党总统初选
1566	民进党2020党内初选热战，蔡英文、赖清德脸书发文针锋相对。日前表态挺蔡的民进党桃园市长郑文灿21日上午受访表示，从蔡、赖的发文，证明他们两人都有一定的高度跟理想。郑文灿还说，他这次访美，也充分了解到美方对于蔡英文所代表的民主、安全路线，保持现状、维护现状的路线，基本上是高度肯定的，也愿意给台湾更大的支持。郑文灿21日上午出席《2019市长杯歌唱大赛》记者会，会后接受媒体采访。媒体问，蔡英文20日发千字文说她“最懂承担”，似乎跟赖清德比较，你觉得她是走在正确道路上吗？郑文灿表示，蔡英文领导台湾已经3年，所谓国家走在正确道路上，指的是我们从永续发展的观点让台湾更安全、更民主、更繁荣，然后社会往创新包容的方向走，我想这些价值都是对的，也让台湾能够逐步转型。他举他这次访美，也充分了解到美方对于蔡英文所代表的民主、安全路线，保持现状、维护现状的路线，基本上是高度肯定的，也愿意给台湾更大的支持，台湾无论怎么说，应该让台湾和平稳定、民主安全，我想这才是国家发展的基本前提。郑文灿说，民进党按照制度应该协调，能够坐下来，能够化解彼此一些不同看法，找寻最大共识	明确挺蔡英文 郑文灿：蔡连任才能让台湾走正确道路
1567	亲绿的两岸政策协会21日公布“2020选情及蔡英文近期表现满意度民调”。调查显示，民进党蔡英文、赖清德、无党籍柯文哲及国民党韩国瑜进行2020大选的对比式民调，在蔡、赖分别对上韩、柯的情况下，蔡及赖均小幅落后给韩位居第二。但如果民进党整合成功，推出“蔡赖配”（34.3%)，支持度跃居第一，领先韩(32.8%)及柯(22.3%)。不过，这项民调被质疑“蔡赖配”的民调样本数只有351，其他民调样本数有1080。两岸政策协会说明，原本3月19日施测题目中，没有“蔡赖配”这一题，但在完成前面问卷后，发现可能需要用“蔡赖配”再重新做一次对比分析，因此才在昨晚增加施测，但由于时间之故，样本数较少，但仍有兼顾蓝绿比例。民调显示，在蔡英文（29.6%）、韩国瑜（35.4%）及柯文哲（25.9%）参选状况下，蔡英文以5.8%落后韩国瑜，位居第二。在赖清德（31.3%）、韩国瑜（32.9%）及柯文哲（25.7%）参选状况下，赖清德则落后韩国瑜1.6%。但是在蔡赖配（34.3%）与韩国瑜（32.8%）及柯文哲（22.3%）参选状况下，反而是由蔡赖配领先韩国瑜1.5%。简言之，	最新民调：只有“蔡赖配”胜过韩国瑜、柯文哲
1568	记者陈冠颖／台北报导【三立新闻网】行政院前院长赖清德登记参与民进党总统初选后，抛下了党内的震撼弹。总统蔡英文21日下午将出访南太友邦，预定3月28日才返国，21日下午1:10将到民进党中央登记，正式角逐党内总统初选。而在出访友邦访问前，蔡英文在脸书发表千字长文，告诉台湾民众，他一路走来的心声。蔡英文强调，要讲承担他比任何人都懂，面对昔日战友、紧密的工作伙伴赖清德的党内初选挑战，蔡英文强调，她来都不怕挑战，不管是2008年民进党重建的挑战，和国民党竞争的挑战，甚至是中国文攻武吓的挑战，“我都没有退却过。”蔡英文全文：　今天晚上，我在整理明天要出访的行李。而明天，我将前往民进党中央党部，登记参加党内总统初选。我说过，国家的政务第一优先，我在登记后，就要出发前往友邦，展开“海洋民主”的访问，让世界看到民主台湾无可取代的重要性。　　#要讲承担我比任何人都懂　身为现任总统，竞选连任是我的责任。如果我放弃连任，就表示连我自己都否定过去三年的执政。我有责任带领台湾，往正确的道路继续走下去。我从来没有忘记2008年，当没有人愿意承担的时候，我接任民进党党主席	发表千字参选声明 蔡英文：不怕挑战、没有退却
